,@diffgr:id,@msdata:rowOrder,NomeEstacao,CodEstacao,Bacia,SubBacia,Operadora,Responsavel,Municipio-UF,Latitude,Longitude,Altitude,CodRio,NomeRio,Origem,StatusEstacao
3508,Table3509,3508,UHE BAIXO IGUAÇU BARRAMENTO,65983100,6,65,00369 - CÉU AZUL - Geração Céu Azul S.A.,00369 - CÉU AZUL - Geração Céu Azul S.A.,CAPITÃO LEÔNIDAS MARQUES-PR,-25.50420,-53.67220,263.00,65100000,RIO IGUAÇU,Setor Elétrico,Ativo
3509,Table3510,3509,UHE BAIXO IGUAÇU JUSANTE,65984000,6,65,00369 - CÉU AZUL - Geração Céu Azul S.A.,00369 - CÉU AZUL - Geração Céu Azul S.A.,CAPANEMA-PR,-25.58530,-53.72780,231.00,65100000,RIO IGUAÇU,Setor Elétrico,Ativo
3510,Table3511,3510,UHE ITAIPU PORTO CAPANEMA,65987000,6,65,00090 - ITAIPU - Itaipu  Binacional,00090 - ITAIPU - Itaipu  Binacional,SERRANÓPOLIS DO IGUAÇU-PR,-25.56670,-53.93310,180.00,65100000,RIO IGUAÇU,Setor Elétrico,Ativo
3511,Table3512,3511,UHE GOV. JOSÉ RICHA PORTO CAPANEMA,65987001,6,65,00028 - COPEL - Copel Geração e Transmissão S.A,00028 - COPEL - Copel Geração e Transmissão S.A,CAPANEMA-PR,-25.56670,-53.93330,180.00,65100000,RIO IGUAÇU,Setor Elétrico,Ativo
3512,Table3513,3512,UHE ITAIPU HOTEL CATARATAS,65992500,6,65,00090 - ITAIPU - Itaipu  Binacional,00090 - ITAIPU - Itaipu  Binacional,FOZ DO IGUAÇU-PR,-25.68310,-54.44060,180.10,65100000,RIO IGUAÇU,Setor Elétrico,Ativo
3513,Table3514,3513,HOTEL CATARATAS - COPEL,65992502,6,65,00028 - COPEL - Copel Geração e Transmissão S.A,00028 - COPEL - Copel Geração e Transmissão S.A,FOZ DO IGUAÇU-PR,-25.68330,-54.42890,180.10,65100000,RIO IGUAÇU,Setor Elétrico,Ativo
3514,Table3515,3514,UHE ITAIPU NUEVO PUESTO SILVA,65999200,6,65,00090 - ITAIPU - Itaipu  Binacional,00090 - ITAIPU - Itaipu  Binacional,PARAGUAI-PG,-24.57500,-54.67500,0.00,65201000,RIO MONDAY,Setor Elétrico,Ativo
3515,Table3516,3515,UHE ITAIPU CARLOS ANTÔNIO LOPEZ,65999463,6,65,00090 - ITAIPU - Itaipu  Binacional,00090 - ITAIPU - Itaipu  Binacional,ARGENTINA-AR,-26.43830,-54.70440,0.00,60001000,RIO PARANÁ,Setor Elétrico,Ativo
3516,Table3517,3516,PCH ALTO PARAGUAI JUSANTE,66005100,6,66,00754 - PRIMAVERA - Primavera Energia S.A,00754 - PRIMAVERA - Primavera Energia S.A,ALTO PARAGUAI-MT,-14.47720,-56.39220,297.00,66001000,RIO PARAGUAI,Setor Elétrico,Ativo
3517,Table3518,3517,PCH DIAMANTE MONTANTE 2,66005400,6,66,00526 - CPFL-SUL - CPFL Sul Centrais Elétricas Ltda,00526 - CPFL-SUL - CPFL Sul Centrais Elétricas Ltda,NORTELÂNDIA-MT,-14.31530,-56.72690,336.00,66110000,RIO SANTANA,Setor Elétrico,Ativo
3518,Table3519,3518,PCH DIAMANTE MONTANTE1,66005600,6,66,00526 - CPFL-SUL - CPFL Sul Centrais Elétricas Ltda,00526 - CPFL-SUL - CPFL Sul Centrais Elétricas Ltda,NORTELÂNDIA-MT,-14.32720,-56.74940,334.00,66110000,RIO SANTANA,Setor Elétrico,Ativo
3519,Table3520,3519,PCH DIAMANTE BARRAMENTO,66005800,6,66,00526 - CPFL-SUL - CPFL Sul Centrais Elétricas Ltda,00526 - CPFL-SUL - CPFL Sul Centrais Elétricas Ltda,NORTELÂNDIA-MT,-14.34640,-56.79470,324.00,66110000,RIO SANTANA,Setor Elétrico,Ativo
3520,Table3521,3520,PCH DIAMANTE JUSANTE,66005900,6,66,00526 - CPFL-SUL - CPFL Sul Centrais Elétricas Ltda,00526 - CPFL-SUL - CPFL Sul Centrais Elétricas Ltda,NORTELÂNDIA-MT,-14.34560,-56.79640,306.00,66110000,RIO SANTANA,Setor Elétrico,Ativo
3521,Table3522,3521,PCH SANTANA I BARRAMENTO,66005950,6,66,00538 - FIRENZE - Firenze Energética S.A,00538 - FIRENZE - Firenze Energética S.A,NORTELÂNDIA-MT,-14.39170,-56.82920,295.00,66110000,RIO SANTANA,Setor Elétrico,Ativo
3522,Table3523,3522,PCH SANTANA I JUSANTE,66005960,6,66,00538 - FIRENZE - Firenze Energética S.A,00538 - FIRENZE - Firenze Energética S.A,NORTELÂNDIA-MT,-14.42530,-56.82470,227.00,66110000,RIO SANTANA,Setor Elétrico,Ativo
3523,Table3524,3523,SÍTIO JAPUIRA,66007000,6,66,00091 - SEMA-MT - SEMA-MT,00091 - SEMA-MT - SEMA-MT,ALTO PARAGUAI-MT,-14.81420,-56.83810,0.00,66001000,RIO PARAGUAI,RHN,Ativo
3524,Table3525,3524,BARRA DO BUGRES,66010000,6,66,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,BARRA DO BUGRES-MT,-15.07610,-57.18190,140.00,66001000,RIO PARAGUAI,RHN,Ativo
3525,Table3526,3525,PCH MARACANÃ BARRAMENTO,66025000,6,66,00586 - MARACANÃ - Maracanã Energética S.A,00586 - MARACANÃ - Maracanã Energética S.A,NOVA MARILÂNDIA-MT,-14.33310,-57.61560,464.00,66135500,RIO MARACANÃ,Setor Elétrico,Ativo
3526,Table3527,3526,PCH MARACANÃ JUSANTE,66025500,6,66,00586 - MARACANÃ - Maracanã Energética S.A,00586 - MARACANÃ - Maracanã Energética S.A,NOVA MARILÂNDIA-MT,-14.35500,-57.61640,270.00,66135500,RIO MARACANÃ,Setor Elétrico,Ativo
3527,Table3528,3527,PCH RIO DO SAPO MONTANTE 2,66028000,6,66,01035 - RIO DO SAPO - SPE Rio do Sapo Energia S.A,01035 - RIO DO SAPO - SPE Rio do Sapo Energia S.A,TANGARÁ DA SERRA-MT,-14.55640,-57.81220,0.00,66133000,RIBEIRÃO DO SAPO,Setor Elétrico,Ativo
3528,Table3529,3528,PCH RIO DO SAPO MONTANTE 1,66028500,6,66,01035 - RIO DO SAPO - SPE Rio do Sapo Energia S.A,01035 - RIO DO SAPO - SPE Rio do Sapo Energia S.A,TANGARÁ DA SERRA-MT,-14.59280,-57.77310,0.00,66133000,RIBEIRÃO DO SAPO,Setor Elétrico,Ativo
3529,Table3530,3529,PCH RIO DO SAPO BARRAMENTO,66029000,6,66,01035 - RIO DO SAPO - SPE Rio do Sapo Energia S.A,01035 - RIO DO SAPO - SPE Rio do Sapo Energia S.A,TANGARÁ DA SERRA-MT,-14.61080,-57.74390,241.51,66133000,RIBEIRÃO DO SAPO,Setor Elétrico,Ativo
3530,Table3531,3530,PCH RIO DO SAPO JUSANTE,66029010,6,66,01035 - RIO DO SAPO - SPE Rio do Sapo Energia S.A,01035 - RIO DO SAPO - SPE Rio do Sapo Energia S.A,TANGARÁ DA SERRA-MT,-14.61220,-57.74580,0.00,66133000,RIBEIRÃO DO SAPO,Setor Elétrico,Ativo
3531,Table3532,3531,FAZENDA SANTA AMÁLIA,66030000,6,66,00091 - SEMA-MT - SEMA-MT,00091 - SEMA-MT - SEMA-MT,TANGARÁ DA SERRA-MT,-14.61000,-57.72810,0.00,66130000,RIO SEPOTUBA,RHN,Ativo
3532,Table3533,3532,UHE JUBA I MONTANTE,66051000,6,66,00203 - ITAMARATI - Itamarati Norte S.A - Agropecuária,00203 - ITAMARATI - Itamarati Norte S.A - Agropecuária,TANGARÁ DA SERRA-MT,-14.71060,-58.10250,430.00,66136000,RIO JUBA,Setor Elétrico,Ativo
3533,Table3534,3533,UHE JUBA I BARRAMENTO,66052080,6,66,00203 - ITAMARATI - Itamarati Norte S.A - Agropecuária,00203 - ITAMARATI - Itamarati Norte S.A - Agropecuária,TANGARÁ DA SERRA-MT,-14.74060,-58.10140,427.00,66136000,RIO JUBA,Setor Elétrico,Ativo
3534,Table3535,3534,UHE JUBA II BARRAMENTO,66052081,6,66,00203 - ITAMARATI - Itamarati Norte S.A - Agropecuária,00203 - ITAMARATI - Itamarati Norte S.A - Agropecuária,TANGARÁ DA SERRA-MT,-14.75920,-58.04580,357.00,66136000,RIO JUBA,Setor Elétrico,Ativo
3535,Table3536,3535,UHE JUBA II JUSANTE,66052500,6,66,00203 - ITAMARATI - Itamarati Norte S.A - Agropecuária,00203 - ITAMARATI - Itamarati Norte S.A - Agropecuária,TANGARÁ DA SERRA-MT,-14.76060,-58.02420,274.00,66136000,RIO JUBA,Setor Elétrico,Ativo
3536,Table3537,3536,PCH GRAÇA BRENNAND BARRAMENTO,66052600,6,66,00327 - VARZEA DO JUBA - Várzea do Juba Energética S.A.,00327 - VARZEA DO JUBA - Várzea do Juba Energética S.A.,TANGARÁ DA SERRA-MT,-14.79560,-57.97060,276.00,66136000,RIO JUBA,Setor Elétrico,Ativo
3537,Table3538,3537,PCH PAMPEANA BARRAMENTO,66052800,6,66,00335 - PAMPEANA - Pampeana Energética S.A.,00335 - PAMPEANA - Pampeana Energética S.A.,TANGARÁ DA SERRA-MT,-14.82830,-57.91190,0.00,66136000,RIO JUBA,Setor Elétrico,Ativo
3538,Table3539,3538,PCH PAMPEANA JUSANTE,66052900,6,66,00335 - PAMPEANA - Pampeana Energética S.A.,00335 - PAMPEANA - Pampeana Energética S.A.,BARRA DO BUGRES-MT,-14.82610,-57.90310,214.00,66136000,RIO JUBA,Setor Elétrico,Ativo
3539,Table3540,3539,PCH GRAÇA BRENNAND JUSANTE,66053200,6,66,00327 - VARZEA DO JUBA - Várzea do Juba Energética S.A.,00327 - VARZEA DO JUBA - Várzea do Juba Energética S.A.,TANGARÁ DA SERRA-MT,-14.97560,-57.74610,146.00,66136000,RIO JUBA,Setor Elétrico,Ativo
3540,Table3541,3540,FAZENDA SANTA RITA DO SEPOTUBA,66056000,6,66,00108 - HYDROCONSULT - HYDROCONSULT,00091 - SEMA-MT - SEMA-MT,LAMBARI D''OESTE-MT,-15.23080,-57.69810,0.00,66130000,RIO SEPOTUBA,RHN,Ativo
3541,Table3542,3541,CÁCERES (DNPVN),66070004,6,66,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,CÁCERES-MT,-16.07610,-57.70220,262.00,66001000,RIO PARAGUAI,RHN,Ativo
3542,Table3543,3542,PCH ANTÔNIO BRENNAND MONTANTE 2,66071353,6,66,00350 - ALTO JAURU - Alto Jauru Energética S.A,00350 - ALTO JAURU - Alto Jauru Energética S.A,ARAPUTANGA-MT,-15.02310,-58.72170,449.18,66200000,RIO JAURU,Setor Elétrico,Ativo
3543,Table3544,3543,PCH ANTÔNIO BRENNAND MONTANTE 1,66071355,6,66,00350 - ALTO JAURU - Alto Jauru Energética S.A,00350 - ALTO JAURU - Alto Jauru Energética S.A,ARAPUTANGA-MT,-15.03690,-58.73580,443.87,66200000,RIO JAURU,Setor Elétrico,Ativo
3544,Table3545,3544,PCH ANTÔNIO BRENNAND BARRAMENTO,66071360,6,66,00350 - ALTO JAURU - Alto Jauru Energética S.A,00350 - ALTO JAURU - Alto Jauru Energética S.A,ARAPUTANGA-MT,-15.04500,-58.74920,441.45,66200000,RIO JAURU,Setor Elétrico,Ativo
3545,Table3546,3545,PCH ANTÔNIO BRENNAND JUSANTE,66071363,6,66,00350 - ALTO JAURU - Alto Jauru Energética S.A,00350 - ALTO JAURU - Alto Jauru Energética S.A,ARAPUTANGA-MT,-15.05280,-58.75080,403.44,66200000,RIO JAURU,Setor Elétrico,Ativo
3546,Table3547,3546,PCH OMBREIRAS BARRAMENTO,66071375,6,66,00328 - OMBREIRAS - Ombreiras Energética S.A.,00328 - OMBREIRAS - Ombreiras Energética S.A.,JAURU-MT,-15.13000,-58.72940,407.00,66200000,RIO JAURU,Setor Elétrico,Ativo
3547,Table3548,3547,PCH OMBREIRAS JUSANTE,66071380,6,66,00328 - OMBREIRAS - Ombreiras Energética S.A.,00328 - OMBREIRAS - Ombreiras Energética S.A.,JAURU-MT,-15.13220,-58.72970,233.00,66200000,RIO JAURU,Setor Elétrico,Ativo
3548,Table3549,3548,UHE JAURU MONTANTE,66071382,6,66,00806 - CONS.JAURU - Consórcio UHE Jauru,00806 - CONS.JAURU - Consórcio UHE Jauru,JAURU-MT,-15.14670,-58.73080,364.00,66200000,RIO JAURU,Setor Elétrico,Ativo
3549,Table3550,3549,UHE JAURU RESERVATÓRIO,66071384,6,66,00806 - CONS.JAURU - Consórcio UHE Jauru,00806 - CONS.JAURU - Consórcio UHE Jauru,JAURU-MT,-15.22110,-58.73000,359.00,66200000,RIO JAURU,Setor Elétrico,Ativo
3550,Table3551,3550,UHE JAURU BARRAMENTO,66071385,6,66,00806 - CONS.JAURU - Consórcio UHE Jauru,00806 - CONS.JAURU - Consórcio UHE Jauru,JAURU-MT,-15.23780,-58.72970,0.00,66200000,RIO JAURU,Setor Elétrico,Ativo
3551,Table3552,3551,PCH INDIAVAÍ BARRAMENTO,66071390,6,66,00330 - INDIAVAI ENERG - Indiavai Energética  S.A.,00330 - INDIAVAI ENERG - Indiavai Energética  S.A.,JAURU-MT,-15.26220,-58.72220,253.40,66200000,RIO JAURU,Setor Elétrico,Ativo
3552,Table3553,3552,PCH SALTO BARRAMENTO,66071395,6,66,00324 - SAJESA - Salto Jauru Energética S.A-SAJESA,00324 - SAJESA - Salto Jauru Energética S.A-SAJESA,INDIAVAÍ-MT,-15.28890,-58.70670,550.00,66200000,RIO JAURU,Setor Elétrico,Ativo
3553,Table3554,3553,PCH SALTO JUSANTE,66071397,6,66,00324 - SAJESA - Salto Jauru Energética S.A-SAJESA,00324 - SAJESA - Salto Jauru Energética S.A-SAJESA,INDIAVAÍ-MT,-15.29190,-58.70750,542.00,66200000,RIO JAURU,Setor Elétrico,Ativo
3554,Table3555,3554,PCH FIGUEIRÓPOLIS BARRAMENTO,66071450,6,66,00512 - FIGUEIRÓPOLIS - Companhia Hidroelétrica Figueirópolis,00512 - FIGUEIRÓPOLIS - Companhia Hidroelétrica Figueirópolis,INDIAVAÍ-MT,-15.39220,-58.63750,0.00,66200000,RIO JAURU,Setor Elétrico,Ativo
3555,Table3556,3555,PCH FIGUEIRÓPOLIS JUSANTE,66071470,6,66,00512 - FIGUEIRÓPOLIS - Companhia Hidroelétrica Figueirópolis,00512 - FIGUEIRÓPOLIS - Companhia Hidroelétrica Figueirópolis,INDIAVAÍ-MT,-15.39420,-58.63280,0.00,66200000,RIO JAURU,Setor Elétrico,Ativo
3556,Table3557,3556,BELA VISTA DO NORTE,66125000,6,66,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,CÁCERES-MT,-17.64138,-57.69055,0.00,66001000,RIO PARAGUAI,RHN,Ativo
3557,Table3558,3557,UHE MANSO MONTANTE,66162000,6,66,00809 - CONS.MANSO - Consórcio UHE Manso,00809 - CONS.MANSO - Consórcio UHE Manso,CHAPADA DOS GUIMARÃES-MT,-14.81000,-55.27610,320.00,66223100,RIO MANSO,Setor Elétrico,Ativo
3558,Table3559,3558,PCH CASCA II MONTANTE 3,66164600,6,66,00684 - APIACÁS - Apiacás Energia S.A,00684 - APIACÁS - Apiacás Energia S.A,CHAPADA DOS GUIMARÃES-MT,-15.51750,-55.40280,626.00,66223120,RIO DA CASCA,Setor Elétrico,Ativo
3559,Table3560,3559,PCH CASCA II MONTANTE 1,66165000,6,66,00684 - APIACÁS - Apiacás Energia S.A,00684 - APIACÁS - Apiacás Energia S.A,CHAPADA DOS GUIMARÃES-MT,-15.36690,-55.43670,488.00,66223120,RIO DA CASCA,Setor Elétrico,Ativo
3560,Table3561,3560,PCH CASCA II MONTANTE 2,66170100,6,66,00684 - APIACÁS - Apiacás Energia S.A,00684 - APIACÁS - Apiacás Energia S.A,CHAPADA DOS GUIMARÃES-MT,-15.35690,-55.39860,490.00,66223122,RIBEIRÃO PONTE ALTA,Setor Elétrico,Ativo
3561,Table3562,3561,PCH CASCA III BARRAMENTO,66170500,6,66,00684 - APIACÁS - Apiacás Energia S.A,00684 - APIACÁS - Apiacás Energia S.A,CHAPADA DOS GUIMARÃES-MT,-15.35750,-55.45530,422.00,66223120,RIO DA CASCA,Setor Elétrico,Ativo
3562,Table3563,3562,PCH CASCA III JUSANTE,66170600,6,66,00684 - APIACÁS - Apiacás Energia S.A,00684 - APIACÁS - Apiacás Energia S.A,CHAPADA DOS GUIMARÃES-MT,-15.34220,-55.46110,355.00,66223120,RIO DA CASCA,Setor Elétrico,Ativo
3563,Table3564,3563,UHE MANSO RIO CASCA,66171400,6,66,00809 - CONS.MANSO - Consórcio UHE Manso,00809 - CONS.MANSO - Consórcio UHE Manso,CHAPADA DOS GUIMARÃES-MT,-15.14110,-55.49810,311.00,66223120,RIO DA CASCA,Setor Elétrico,Ativo
3564,Table3565,3564,UHE MANSO RIO RONCADOR,66171500,6,66,00809 - CONS.MANSO - Consórcio UHE Manso,00809 - CONS.MANSO - Consórcio UHE Manso,CHAPADA DOS GUIMARÃES-MT,-15.09190,-55.44170,304.00,66223115,RIO RONCADOR,Setor Elétrico,Ativo
3565,Table3566,3565,UHE MANSO RIO QUILOMBO,66174000,6,66,00809 - CONS.MANSO - Consórcio UHE Manso,00809 - CONS.MANSO - Consórcio UHE Manso,CHAPADA DOS GUIMARÃES-MT,-15.21360,-55.64110,297.00,66223125,RIO QUILOMBO,Setor Elétrico,Ativo
3566,Table3567,3566,PCH SENADOR JONAS PINHEIRO BARRAMENTO,66201100,6,66,00483 - CONSÓRCIO JONAS - Caeté Empreendimentos Energético Ltda.,00483 - CONSÓRCIO JONAS - Caeté Empreendimentos Energético Ltda.,SANTO ANTÔNIO DO LEVERGER-MT,-16.10610,-55.34390,532.00,66201800,RIBEIRÃO CAETÉ,Setor Elétrico,Ativo
3567,Table3568,3567,PCH SENADOR JONAS PINHEIRO JUSANTE,66201200,6,66,00483 - CONSÓRCIO JONAS - Caeté Empreendimentos Energético Ltda.,00483 - CONSÓRCIO JONAS - Caeté Empreendimentos Energético Ltda.,SANTO ANTÔNIO DO LEVERGER-MT,-16.11110,-55.37580,295.00,66201800,RIBEIRÃO CAETÉ,Setor Elétrico,Ativo
3568,Table3569,3568,UHE MANSO JUSANTE,66210000,6,66,00809 - CONS.MANSO - Consórcio UHE Manso,00809 - CONS.MANSO - Consórcio UHE Manso,CHAPADA DOS GUIMARÃES-MT,-14.86750,-55.80030,233.00,66223100,RIO MANSO,Setor Elétrico,Ativo
3569,Table3570,3569,UHE MANSO RESERVATÓRIO,66240060,6,66,00809 - CONS.MANSO - Consórcio UHE Manso,00809 - CONS.MANSO - Consórcio UHE Manso,CHAPADA DOS GUIMARÃES-MT,-14.87310,-55.77810,0.00,66223100,RIO MANSO,Setor Elétrico,Ativo
3570,Table3571,3570,UHE MANSO BARRAMENTO,66240080,6,66,00809 - CONS.MANSO - Consórcio UHE Manso,00809 - CONS.MANSO - Consórcio UHE Manso,CHAPADA DOS GUIMARÃES-MT,-14.87140,-55.78470,276.00,66223100,RIO MANSO,Setor Elétrico,Ativo
3571,Table3572,3571,RIO COXIPÓ - AABB,66259650,6,66,00091 - SEMA-MT - SEMA-MT,00091 - SEMA-MT - SEMA-MT,CUIABÁ-MT,-15.61750,-56.05110,158.00,66223600,RIO COXIPO,RHN,Ativo
3572,Table3573,3572,CUIABÁ,66260001,6,66,00069 - FURNAS - Furnas Centrais Elétricas S.A.,00069 - FURNAS - Furnas Centrais Elétricas S.A.,CUIABÁ-MT,-15.61560,-56.10860,140.30,66223000,RIO CUIABÁ,RHN,Ativo
3573,Table3574,3573,PCH SÃO TADEU I BARRAMENTO,66260050,6,66,00634 - SÃO TADEU - São Tadeu Energética S.A,00634 - SÃO TADEU - São Tadeu Energética S.A,SANTO ANTÔNIO DO LEVERGER-MT,-15.74170,-55.53000,425.00,66223750,RIO ARICA MIRIM,Setor Elétrico,Ativo
3574,Table3575,3574,PCH SÃO TADEU I JUSANTE,66260110,6,66,00634 - SÃO TADEU - São Tadeu Energética S.A,00634 - SÃO TADEU - São Tadeu Energética S.A,SANTO ANTÔNIO DO LEVERGER-MT,-15.75360,-55.54830,223.10,66223750,RIO ARICA MIRIM,Setor Elétrico,Ativo
3575,Table3576,3575,SANTO ANTÔNIO DO LEVERGER,66270000,6,66,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SANTO ANTÔNIO DO LEVERGER-MT,-15.86970,-56.07610,130.00,66223000,RIO CUIABÁ,RHN,Ativo
3576,Table3577,3576,BARÃO DE MELGAÇO,66280000,6,66,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,BARÃO DE MELGAÇO-MT,-16.19280,-55.96690,125.00,66223000,RIO CUIABÁ,RHN,Ativo
3577,Table3578,3577,PCH PEQUI JUSANTE,66384000,6,66,00556 - PEQUI - Hidrelétrica Pequi S.A,00556 - PEQUI - Hidrelétrica Pequi S.A,JACIARA-MT,-15.99640,-55.09610,433.00,66222750,CÓRREGO SAIA BRANCA,Setor Elétrico,Ativo
3578,Table3579,3578,CGH SUCUPIRA RESERVATÓRIO,66385000,6,66,00767 - SUCUPIRA - Hidrelétrica Sucupira S.A,00767 - SUCUPIRA - Hidrelétrica Sucupira S.A,JACIARA-MT,-15.99250,-55.08810,417.00,66222750,CÓRREGO SAIA BRANCA,Setor Elétrico,Ativo
3579,Table3580,3579,CGH CAMBARÁ JUSANTE,66385500,6,66,00370 - CAMBARÁ - Hidrelétrica Cambará S.A.,00370 - CAMBARÁ - Hidrelétrica Cambará S.A.,JACIARA-MT,-15.97670,-55.08360,433.00,66220500,RIO TENENTE AMARAL,Setor Elétrico,Ativo
3580,Table3581,3580,CGH EMBAÚBA JUSANTE,66386000,6,66,00371 - EMBAÚBA - Hidrelétrica Embaúba S.A.,00371 - EMBAÚBA - Hidrelétrica Embaúba S.A.,JACIARA-MT,-15.98720,-55.07110,381.00,66220500,RIO TENENTE AMARAL,Setor Elétrico,Ativo
3581,Table3582,3581,PCH CACHOEIRA DA FUMAÇA JUSANTE,66388000,6,66,00671 - JACIARA - Usina Jaciara S.A,00671 - JACIARA - Usina Jaciara S.A,JACIARA-MT,-15.97920,-55.03280,296.00,66220500,RIO TENENTE AMARAL,Setor Elétrico,Ativo
3582,Table3583,3582,PCH SÃO LOURENÇO RIO AREIAL,66390090,6,66,00548 - GERAOESTE - Usinas Elétricas do Oeste S.A.,00548 - GERAOESTE - Usinas Elétricas do Oeste S.A.,JUSCIMEIRA-MT,-16.04500,-54.88670,235.00,66220520,CÓRREGO AREIAL,Setor Elétrico,Ativo
3583,Table3584,3583,PCH ÁGUA PRATA JUSANTE,66400050,6,66,00722 - PRATA - Usina Elétrica do Prata Ltda.,00722 - PRATA - Usina Elétrica do Prata Ltda.,JUSCIMEIRA-MT,-16.09640,-55.04250,395.00,66420500,RIO DA PRATA,Setor Elétrico,Ativo
3584,Table3585,3584,PCH ÁGUA BRAVA JUSANTE,66400060,6,66,00722 - PRATA - Usina Elétrica do Prata Ltda.,00722 - PRATA - Usina Elétrica do Prata Ltda.,JUSCIMEIRA-MT,-16.10390,-54.99080,300.00,66420500,RIO DA PRATA,Setor Elétrico,Ativo
3585,Table3586,3585,PCH SETE QUEDAS ALTAS MONTANTE,66400325,6,66,00568 - IBÓ - Ibó Energética S.A,00568 - IBÓ - Ibó Energética S.A,JUSCIMEIRA-MT,-16.29940,-55.06220,370.00,66223450,CÓRREGO DO,Setor Elétrico,Ativo
3586,Table3587,3586,PCH SETE QUEDAS ALTAS BARRAMENTO,66400355,6,66,00568 - IBÓ - Ibó Energética S.A,00568 - IBÓ - Ibó Energética S.A,JUSCIMEIRA-MT,-16.30470,-55.05970,366.00,66223470,CÓRREGO IBO,Setor Elétrico,Ativo
3587,Table3588,3587,PCH SÃO LOURENÇO MONTANTE,66400360,6,66,00548 - GERAOESTE - Usinas Elétricas do Oeste S.A.,00548 - GERAOESTE - Usinas Elétricas do Oeste S.A.,JUSCIMEIRA-MT,-16.03940,-54.93970,248.00,66220000,RIO SÃO LOURENÇO,Setor Elétrico,Ativo
3588,Table3589,3588,PCH SÃO LOURENÇO BARRAMENTO,66400380,6,66,00548 - GERAOESTE - Usinas Elétricas do Oeste S.A.,00548 - GERAOESTE - Usinas Elétricas do Oeste S.A.,JUSCIMEIRA-MT,-16.21690,-54.94330,235.00,66220000,RIO SÃO LOURENÇO,Setor Elétrico,Ativo
3589,Table3590,3589,PCH SÃO LOURENÇO JUSANTE,66400390,6,66,00548 - GERAOESTE - Usinas Elétricas do Oeste S.A.,00548 - GERAOESTE - Usinas Elétricas do Oeste S.A.,JUSCIMEIRA-MT,-16.21890,-54.94310,223.00,66220000,RIO SÃO LOURENÇO,Setor Elétrico,Ativo
3590,Table3591,3590,PCH POXORÉO MONTANTE,66420000,6,66,00754 - PRIMAVERA - Primavera Energia S.A,00754 - PRIMAVERA - Primavera Energia S.A,POXORÉO-MT,-15.79750,-54.36080,366.00,66222300,RIO POXOREU,Setor Elétrico,Ativo
3591,Table3592,3591,PCH POXORÉO RIO AREIA,66420160,6,66,00754 - PRIMAVERA - Primavera Energia S.A,00754 - PRIMAVERA - Primavera Energia S.A,POXORÉO-MT,-15.83420,-54.40560,348.00,66222500,RIO AREIA,Setor Elétrico,Ativo
3592,Table3593,3592,PCH POXORÉO BARRAMENTO,66420180,6,66,00754 - PRIMAVERA - Primavera Energia S.A,00754 - PRIMAVERA - Primavera Energia S.A,POXORÉO-MT,-15.83860,-54.38190,329.00,66222300,RIO POXOREU,Setor Elétrico,Ativo
3593,Table3594,3593,PCH POXORÉO JUSANTE,66420250,6,66,00754 - PRIMAVERA - Primavera Energia S.A,00754 - PRIMAVERA - Primavera Energia S.A,POXORÉO-MT,-15.85080,-54.37530,324.00,66222300,RIO POXOREU,Setor Elétrico,Ativo
3594,Table3595,3594,PCH RECANTO BARRAMENTO,66425000,6,66,01081 - RECANTO - Recanto Energética SPE S.A.,01081 - RECANTO - Recanto Energética SPE S.A.,TANGARÁ DA SERRA-MT,-14.41940,-57.81830,445.00,66425400,CÓRREGO ÁGUA LIMPA,Setor Elétrico,Ativo
3595,Table3596,3595,PCH RECANTO JUSANTE,66425050,6,66,01081 - RECANTO - Recanto Energética SPE S.A.,01081 - RECANTO - Recanto Energética SPE S.A.,TANGARÁ DA SERRA-MT,-14.42830,-57.81280,294.00,66425400,CÓRREGO ÁGUA LIMPA,Setor Elétrico,Ativo
3596,Table3597,3596,RONDONÓPOLIS,66450010,6,66,00108 - HYDROCONSULT - HYDROCONSULT,00091 - SEMA-MT - SEMA-MT,RONDONÓPOLIS-MT,-16.47890,-54.65060,0.00,66222680,RIO VERMELHO,RHN,Ativo
3597,Table3598,3597,PCH ENG. JOSÉ GELÁSIO DA ROCHA MONTANTE,66452500,6,66,00563 - HIDROPOWER - Hidropower Energia S.A,00563 - HIDROPOWER - Hidropower Energia S.A,RONDONÓPOLIS-MT,-16.74830,-54.72170,370.00,66425240,RIBEIRÃO P,Setor Elétrico,Ativo
3598,Table3599,3598,PCH ENG. JOSÉ GELÁSIO DA ROCHA BARRAMENTO,66453000,6,66,00563 - HIDROPOWER - Hidropower Energia S.A,00563 - HIDROPOWER - Hidropower Energia S.A,RONDONÓPOLIS-MT,-16.71280,-54.74780,370.00,66425240,RIBEIRÃO P,Setor Elétrico,Ativo
